FID,FlightIdx,ACID,ACT_DATE,DEP,ARR,Elap_Time,DT,ClustID,D40A100ACT,D40A100ACH,Efficiency,YEAR,MONTH,DAY,Hour,MedianID
20130601273881,174727,UAL1634,01-JUN-13 00:00:00,IAH,BOS,2013-06-01 18:20:00,12420.0,1,1336.54341998,1255.08856576,0.0648996863236,2013,6,1,18,-2
20130601310788,193558,UAL773,01-JUN-13 00:00:00,IAH,BOS,2013-06-01 22:14:00,12480.0,1,1352.25585556,1253.86567331,0.0784694759085,2013,6,1,22,-2
20130602315699,237820,UAL1295,02-JUN-13 00:00:00,IAH,BOS,2013-06-02 17:58:00,11160.0,2,1283.80124975,1248.57832977,0.028210420716,2013,6,2,17,-2
20130602322312,220935,UAL1002,02-JUN-13 00:00:00,IAH,BOS,2013-06-02 12:58:00,11520.0,0,1303.02538257,1255.10553392,0.0381799357503,2013,6,2,12,-2
20130602332171,201594,UAL273,02-JUN-13 00:00:00,IAH,BOS,2013-06-02 03:14:00,11280.0,4,1271.43365165,1252.56541304,0.0150636752458,2013,6,2,3,-2
20130602352956,264588,UAL1578,02-JUN-13 00:00:00,IAH,BOS,2013-06-02 23:15:00,11220.0,0,1306.55091403,1256.54865549,0.0397933325708,2013,6,2,23,-2
20130602367843,245007,UAL1634,02-JUN-13 00:00:00,IAH,BOS,2013-06-02 18:38:00,11700.0,2,1286.28602678,1249.13299426,0.0297430559395,2013,6,2,18,-2
20130603382935,316380,UAL151,03-JUN-13 00:00:00,IAH,BOS,2013-06-03 18:31:00,11880.0,0,1308.44975661,1255.34193799,0.0423054603816,2013,6,3,18,-2
20130603385073,291674,UAL1002,03-JUN-13 00:00:00,IAH,BOS,2013-06-03 13:17:00,11340.0,2,1288.95105251,1247.78880836,0.0329881498163,2013,6,3,13,-2
20130603418506,271504,UAL339,03-JUN-13 00:00:00,IAH,BOS,2013-06-03 01:03:00,10980.0,0,1303.58342817,1259.2668658,0.0351923516563,2013,6,3,1,-2
20130603427936,307858,UAL1295,03-JUN-13 00:00:00,IAH,BOS,2013-06-03 16:28:00,11700.0,2,1279.95219713,1249.29700671,0.0245379523526,2013,6,3,16,-2
20130603457800,338448,UAL1549,03-JUN-13 00:00:00,IAH,BOS,2013-06-03 22:46:00,11340.0,0,1283.5456412,1254.84415467,0.0228725506799,2013,6,3,22,-2
20130604484666,344858,UAL687,04-JUN-13 00:00:00,IAH,BOS,2013-06-04 02:44:00,10680.0,2,1267.99142417,1249.08050193,0.0151398746533,2013,6,4,2,-2
20130604504267,369519,UAL521,04-JUN-13 00:00:00,IAH,BOS,2013-06-04 12:28:00,11940.0,2,1290.26472419,1249.13299426,0.0329282231066,2013,6,4,12,-2
20130604515283,388881,UAL151,04-JUN-13 00:00:00,IAH,BOS,2013-06-04 16:43:00,12480.0,1,1336.03071189,1255.50360344,0.0641392889875,2013,6,4,16,-2
20130604545768,420868,UAL428,04-JUN-13 00:00:00,IAH,BOS,2013-06-04 22:52:00,11520.0,2,1281.69978387,1247.78880836,0.0271768549982,2013,6,4,22,-2
20130605556440,10033,UAL1548,05-JUN-13 00:00:00,IAH,BOS,2013-06-05 22:47:00,11220.0,0,1301.06183093,1256.54865549,0.035424951707,2013,6,5,22,-2
20130605563853,427872,UAL687,05-JUN-13 00:00:00,IAH,BOS,2013-06-05 00:35:00,11580.0,2,1281.65442555,1249.21841614,0.0259650426138,2013,6,5,0,-2
20130605608993,473939,UAL1594,05-JUN-13 00:00:00,IAH,BOS,2013-06-05 16:14:00,12060.0,0,1308.41626645,1258.76908248,0.0394410576598,2013,6,5,16,-2
20130605613122,454402,UAL1002,05-JUN-13 00:00:00,IAH,BOS,2013-06-05 12:23:00,12240.0,0,1304.68694147,1256.54865549,0.0383099259763,2013,6,5,12,-2
20130606674328,76174,UAL1125,06-JUN-13 00:00:00,IAH,BOS,2013-06-06 18:25:00,11880.0,1,1339.80013824,1257.65506244,0.0653160618152,2013,6,6,18,-2
20130606676308,51889,UAL335,06-JUN-13 00:00:00,IAH,BOS,2013-06-06 14:35:00,11460.0,1,1332.44653076,1255.50360344,0.061284513333,2013,6,6,14,-2
20130606693555,46143,UAL234,06-JUN-13 00:00:00,IAH,BOS,2013-06-06 13:13:00,11580.0,1,1335.42163649,1254.17608572,0.064780019085,2013,6,6,13,-2
20130606720325,96326,UAL694,06-JUN-13 00:00:00,IAH,BOS,2013-06-06 23:33:00,12060.0,1,1356.79585736,1272.14589057,0.0665410841746,2013,6,6,23,-2
20130606723485,62815,UAL1295,06-JUN-13 00:00:00,IAH,BOS,2013-06-06 16:33:00,11520.0,1,1336.65672341,1254.51232011,0.0654791523238,2013,6,6,16,-2
20130607753686,107584,UAL364,07-JUN-13 00:00:00,IAH,BOS,2013-06-07 01:14:00,10860.0,0,1281.8688121,1256.05087217,0.0205548521164,2013,6,7,1,-2
20130607755865,138357,UAL207,07-JUN-13 00:00:00,IAH,BOS,2013-06-07 14:27:00,11520.0,2,1278.98467297,1249.21841614,0.0238279042654,2013,6,7,14,-2
20130607785849,143790,UAL335,07-JUN-13 00:00:00,IAH,BOS,2013-06-07 14:06:00,11820.0,1,1336.71212633,1253.00944262,0.0668013191761,2013,6,7,14,-2
20130607792339,167197,UAL1578,07-JUN-13 00:00:00,IAH,BOS,2013-06-07 20:55:00,11880.0,0,1324.36035415,1259.2668658,0.051691575567,2013,6,7,20,-2
20130607796257,154048,UAL1295,07-JUN-13 00:00:00,IAH,BOS,2013-06-07 15:55:00,11700.0,0,1312.59668457,1258.61837801,0.0428869524728,2013,6,7,15,-2
20130607810411,186294,UAL479,07-JUN-13 00:00:00,IAH,BOS,2013-06-08 01:07:00,11880.0,0,1320.26059028,1258.76908248,0.0488505069403,2013,6,8,1,-2
20130608821139,198084,UAL1102,08-JUN-13 00:00:00,IAH,BOS,2013-06-08 00:41:00,11400.0,0,1303.78600894,1258.76908248,0.0357626566164,2013,6,8,0,-2
20130608835888,226545,UAL725,08-JUN-13 00:00:00,IAH,BOS,2013-06-08 12:59:00,10920.0,2,1268.5176849,1249.13299426,0.0155185162248,2013,6,8,12,-2
20130608844659,233430,UAL335,08-JUN-13 00:00:00,IAH,BOS,2013-06-08 14:17:00,11160.0,1,1326.71418351,1253.94029056,0.0580361708626,2013,6,8,14,-2
20130608845775,260182,UAL445,08-JUN-13 00:00:00,IAH,BOS,2013-06-08 19:32:00,11220.0,2,1282.425237,1249.13299426,0.0266522803318,2013,6,8,19,-2
20130609902187,302390,UAL694,09-JUN-13 00:00:00,IAH,BOS,2013-06-09 12:46:00,11820.0,1,1328.69675569,1254.54309786,0.0591080991663,2013,6,9,12,-2
20130609917301,306918,UAL335,09-JUN-13 00:00:00,IAH,BOS,2013-06-09 13:58:00,11760.0,0,1303.09676741,1259.2668658,0.034805888098,2013,6,9,13,-2
20130609923846,373396,UAL597T,09-JUN-13 00:00:00,IAH,BOS,2013-06-09 15:55:00,11640.0,0,1323.65168063,1256.92616452,0.053086265523,2013,6,9,15,-2
20130609931599,359633,N905WS,09-JUN-13 00:00:00,IAH,BOS,2013-06-09 14:16:00,11460.0,2,1287.47836263,1248.50748529,0.0312139717158,2013,6,9,14,-2
20130609955490,325159,UAL1102,09-JUN-13 00:00:00,IAH,BOS,2013-06-09 20:08:00,12480.0,-1,1430.04415726,1272.34928557,0.123939922377,2013,6,9,20,-2
20130609956139,341648,UAL1578,09-JUN-13 00:00:00,IAH,BOS,2013-06-09 22:47:00,10980.0,0,1302.89729323,1256.92616452,0.0365742475642,2013,6,9,22,-2
20130610018891,379458,UAL335,10-JUN-13 00:00:00,IAH,BOS,2013-06-10 13:53:00,11400.0,1,1334.0735024,1255.22325096,0.0628177110173,2013,6,10,13,-2
20130610023424,400673,UAL1578,10-JUN-13 00:00:00,IAH,BOS,2013-06-10 18:30:00,13200.0,-1,1432.28762943,1271.01110423,0.126888368378,2013,6,10,18,-2
20130610024839,418344,UAL468,10-JUN-13 00:00:00,IAH,BOS,2013-06-10 21:53:00,12900.0,-1,1424.76683332,1271.01110423,0.120971192602,2013,6,10,21,-2
20130610042745,352433,UAL451,10-JUN-13 00:00:00,IAH,BOS,2013-06-10 01:23:00,11580.0,-1,1396.26609214,1268.57506223,0.100657055076,2013,6,10,1,-2
20130611064424,429293,UAL416,11-JUN-13 00:00:00,IAH,BOS,2013-06-11 00:26:00,13380.0,-1,1425.33403551,1272.49999004,0.120105341187,2013,6,11,0,-2
20130611110959,462091,UAL335,11-JUN-13 00:00:00,IAH,BOS,2013-06-11 14:04:00,12060.0,1,1338.34202003,1253.16428901,0.0679701231208,2013,6,11,14,-2
20130611121460,484033,UAL1634,11-JUN-13 00:00:00,IAH,BOS,2013-06-11 19:35:00,12780.0,0,1309.89079978,1257.5127819,0.0416520759278,2013,6,11,19,-2
20130611122890,471365,UAL1295,11-JUN-13 00:00:00,IAH,BOS,2013-06-11 16:18:00,12300.0,0,1307.43515103,1257.60329901,0.0396244603185,2013,6,11,16,-2
20130611132441,456929,UAL234,11-JUN-13 00:00:00,IAH,BOS,2013-06-11 12:58:00,12060.0,1,1342.60592826,1252.89398128,0.0716037815847,2013,6,11,12,-2
20130611133596,1961,UAL468,11-JUN-13 00:00:00,IAH,BOS,2013-06-11 22:06:00,12720.0,0,1310.11138298,1259.2668658,0.0403762844553,2013,6,11,22,-2
20130612161277,42441,UAL234,12-JUN-13 00:00:00,IAH,BOS,2013-06-12 13:15:00,12240.0,2,1282.20476487,1248.57832977,0.0269317785647,2013,6,12,13,-2
20130612182119,12499,UAL244,12-JUN-13 00:00:00,IAH,BOS,2013-06-12 00:24:00,12120.0,2,1279.9192019,1249.21841614,0.0245759951704,2013,6,12,0,-2
20130612184010,90827,UAL1578,12-JUN-13 00:00:00,IAH,BOS,2013-06-12 21:53:00,12480.0,4,1301.40167681,1254.92455331,0.0370357910209,2013,6,12,21,-2
20130612186107,48045,UAL335,12-JUN-13 00:00:00,IAH,BOS,2013-06-12 14:17:00,12660.0,2,1283.27074202,1247.95828937,0.028296180212,2013,6,12,14,-2
20130613234509,132463,UAL234,13-JUN-13 00:00:00,IAH,BOS,2013-06-13 12:59:00,13080.0,-1,1507.377048,1272.19398214,0.184864155281,2013,6,13,12,-2
20130613234581,139311,UAL335,13-JUN-13 00:00:00,IAH,BOS,2013-06-13 14:06:00,12960.0,-1,1515.38282057,1272.49999004,0.19087059523,2013,6,13,14,-2
20130613260526,102613,UAL1102,13-JUN-13 00:00:00,IAH,BOS,2013-06-13 00:29:00,11820.0,2,1281.83083059,1248.41431733,0.0267671659921,2013,6,13,0,-2
20130613265226,162979,UAL445,13-JUN-13 00:00:00,IAH,BOS,2013-06-13 18:34:00,11880.0,0,1317.61211855,1256.05087217,0.0490117460549,2013,6,13,18,-2
20130613295592,183206,UAL694,13-JUN-13 00:00:00,IAH,BOS,2013-06-13 23:07:00,13860.0,-1,1524.57255767,1272.49999004,0.198092392613,2013,6,13,23,-2
20130613300373,149636,UAL1295,13-JUN-13 00:00:00,IAH,BOS,2013-06-13 15:58:00,11820.0,0,1317.2029637,1258.76908248,0.0464214461791,2013,6,13,15,-2
20130614342882,195750,UAL456,14-JUN-13 00:00:00,IAH,BOS,2013-06-14 00:48:00,11220.0,2,1295.20803841,1249.47416841,0.0366024933923,2013,6,14,0,-2
20130614375030,226464,UAL207,14-JUN-13 00:00:00,IAH,BOS,2013-06-14 12:48:00,12060.0,2,1282.79328628,1249.29700671,0.0268121026398,2013,6,14,12,-2
20130614380382,232266,UAL335,14-JUN-13 00:00:00,IAH,BOS,2013-06-14 14:02:00,12120.0,2,1280.68444243,1248.57832977,0.0257141357393,2013,6,14,14,-2
20130614388110,257252,UAL1578,14-JUN-13 00:00:00,IAH,BOS,2013-06-14 18:25:00,12300.0,2,1274.62047143,1248.4997392,0.0209216961832,2013,6,14,18,-2
20130614398915,243311,UAL1295,14-JUN-13 00:00:00,IAH,BOS,2013-06-14 15:56:00,12000.0,2,1298.54684024,1248.65011249,0.0399605359833,2013,6,14,15,-2
20130614411957,275980,UAL479,14-JUN-13 00:00:00,IAH,BOS,2013-06-14 22:00:00,12240.0,2,1282.49729829,1247.87694547,0.0277434028619,2013,6,14,22,-2
20130615451651,323474,UAL335,15-JUN-13 00:00:00,IAH,BOS,2013-06-15 14:07:00,12240.0,2,1290.79512472,1248.57832977,0.0338118914455,2013,6,15,14,-2
20130615472432,334888,UAL1295,15-JUN-13 00:00:00,IAH,BOS,2013-06-15 16:03:00,11700.0,0,1310.75037182,1258.61837801,0.0414200163646,2013,6,15,16,-2
20130615477487,288095,UAL1102,15-JUN-13 00:00:00,IAH,BOS,2013-06-15 00:44:00,11820.0,2,1297.41942619,1252.63162709,0.0357549642956,2013,6,15,0,-2
20130615481503,355094,UAL445,15-JUN-13 00:00:00,IAH,BOS,2013-06-15 19:33:00,12600.0,1,1328.97777342,1254.10430301,0.059702745804,2013,6,15,19,-2
20130615482784,317945,UAL725,15-JUN-13 00:00:00,IAH,BOS,2013-06-15 12:43:00,12180.0,1,1330.97724304,1254.10430301,0.0612970865742,2013,6,15,12,-2
20130616491990,377567,UAL228,16-JUN-13 00:00:00,IAH,BOS,2013-06-16 00:53:00,11520.0,0,1294.30132289,1257.66782621,0.0291281178627,2013,6,16,0,-2
20130616523917,425069,UAL1102,16-JUN-13 00:00:00,IAH,BOS,2013-06-16 18:12:00,12420.0,-1,1453.43589172,1272.49999004,0.142189314807,2013,6,16,18,-2
20130616525032,399769,UAL694,16-JUN-13 00:00:00,IAH,BOS,2013-06-16 12:45:00,12060.0,1,1329.58005704,1253.55883511,0.0606443190434,2013,6,16,12,-2
20130616530008,404689,UAL335,16-JUN-13 00:00:00,IAH,BOS,2013-06-16 14:01:00,12540.0,1,1332.65074294,1254.92455331,0.0619369422834,2013,6,16,14,-2
20130616552584,442381,UAL1578,16-JUN-13 00:00:00,IAH,BOS,2013-06-16 21:35:00,12060.0,1,1328.561788,1255.08856576,0.0585402689873,2013,6,16,21,-2
20130616557547,415866,UAL795,16-JUN-13 00:00:00,IAH,BOS,2013-06-16 16:30:00,12480.0,1,1339.55539382,1253.00944262,0.0690704700639,2013,6,16,16,-2
20130617580695,481509,UAL335,17-JUN-13 00:00:00,IAH,BOS,2013-06-17 13:54:00,11340.0,0,1309.22161382,1256.54865549,0.0419187574661,2013,6,17,13,-2
20130617584677,453720,UAL451,17-JUN-13 00:00:00,IAH,BOS,2013-06-17 00:27:00,11040.0,0,1309.74726194,1256.92616452,0.0420240256899,2013,6,17,0,-2
20130617603756,2918,UAL1578,17-JUN-13 00:00:00,IAH,BOS,2013-06-17 18:50:00,14640.0,-1,1448.41293518,1272.49999004,0.138242001187,2013,6,17,18,-2
20130617605646,19292,UAL468,17-JUN-13 00:00:00,IAH,BOS,2013-06-17 22:09:00,12480.0,-1,1417.09934128,1272.49999004,0.113634068657,2013,6,17,22,-2
20130617606419,476467,UAL694,17-JUN-13 00:00:00,IAH,BOS,2013-06-17 12:46:00,11940.0,2,1292.5448283,1248.57832977,0.0352132481246,2013,6,17,12,-2
20130617612722,490611,UAL1295,17-JUN-13 00:00:00,IAH,BOS,2013-06-17 15:57:00,12600.0,1,1335.32333677,1254.0915198,0.0647734361403,2013,6,17,15,-2
20130618647337,63833,UAL335,18-JUN-13 00:00:00,IAH,BOS,2013-06-18 13:51:00,11640.0,1,1314.51017354,1255.57538615,0.0469384698368,2013,6,18,13,-2
20130618648944,73546,UAL1295,18-JUN-13 00:00:00,IAH,BOS,2013-06-18 16:02:00,11880.0,1,1347.39777377,1258.05992203,0.0710123978767,2013,6,18,16,-2
20130618652119,58410,UAL234,18-JUN-13 00:00:00,IAH,BOS,2013-06-18 12:55:00,11640.0,0,1301.81573898,1256.05087217,0.0364355201073,2013,6,18,12,-2
20130618666189,30355,UAL416,18-JUN-13 00:00:00,IAH,BOS,2013-06-18 02:04:00,10920.0,-1,1330.45038223,1257.45022559,0.0580541123217,2013,6,18,2,-2
20130618727882,85470,UAL994,18-JUN-13 00:00:00,IAH,BOS,2013-06-18 18:32:00,10980.0,-1,1357.65952947,1270.27543562,0.0687914537267,2013,6,18,18,-2
20130618729764,104066,UAL468,18-JUN-13 00:00:00,IAH,BOS,2013-06-19 00:12:00,11580.0,-1,1381.76091119,1269.39833502,0.0885164042448,2013,6,19,0,-2
20130619773643,174735,UAL1634,19-JUN-13 00:00:00,IAH,BOS,2013-06-19 20:01:00,11340.0,1,1349.69292364,1257.02955348,0.0737161428781,2013,6,19,20,-2
20130619793624,150499,UAL335,19-JUN-13 00:00:00,IAH,BOS,2013-06-19 14:02:00,11220.0,2,1280.28257606,1247.95828937,0.0259017364361,2013,6,19,14,-2
20130619794803,145594,UAL234,19-JUN-13 00:00:00,IAH,BOS,2013-06-19 12:58:00,10740.0,2,1279.5114866,1249.29700671,0.0241851855337,2013,6,19,12,-2
20130619798606,193145,UAL1578,19-JUN-13 00:00:00,IAH,BOS,2013-06-19 21:53:00,11580.0,2,1285.0070662,1249.4348758,0.0284706238736,2013,6,19,21,-2
